req_ts,unique_id,railroad,origination_time,trip_id,train_no,route,direction,stop,scheduled_arrival_time,arrival_time,scheduled_departure_time,departure_time,schedule_relationship,trip_schedule_relationship,inferred_from_schedule
1785559980,MBTA|20260731|293|NorthBase-825712-293,MBTA,1785555600,NorthBase-825712-293,293,Haverhill Line,Outbound,Haverhill,1785559980,1785559780,1785559980,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,North Station,1785555900,1785555900,1785555900,1785555900,SCHEDULED,SCHEDULED,True
,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,West Medford,1785556560,1785556560,1785556560,1785556560,SCHEDULED,SCHEDULED,True
1785556950,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,Wedgemere,1785556740,1785556908,1785556740,1785556908,SCHEDULED,SCHEDULED,False
1785557070,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,Winchester Center,1785556860,1785557035,1785556860,1785557035,SCHEDULED,SCHEDULED,False
1785557490,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,Anderson/Woburn,1785557280,1785557455,1785557280,1785557455,SCHEDULED,SCHEDULED,False
1785557790,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,Wilmington,1785557460,1785557767,1785557460,1785557767,SCHEDULED,SCHEDULED,False
1785558270,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,North Billerica,1785558000,1785558230,1785558000,1785558230,SCHEDULED,SCHEDULED,False
1785558870,MBTA|20260731|393|NorthBase-825761-393,MBTA,1785555900,NorthBase-825761-393,393,Lowell Line,Outbound,Lowell,1785558720,1785558877,1785558720,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,South Station,1785555900,1785555900,1785555900,1785555900,SCHEDULED,SCHEDULED,True
,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Back Bay,1785556260,1785556260,1785556260,1785556260,SCHEDULED,SCHEDULED,True
,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Lansdowne,1785556560,1785556560,1785556560,1785556560,SCHEDULED,SCHEDULED,True
1785557160,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Boston Landing,1785556920,1785557123,1785556920,1785557123,SCHEDULED,SCHEDULED,False
1785557550,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Newtonville,1785557220,1785557495,1785557220,1785557495,SCHEDULED,SCHEDULED,False
1785557730,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,West Newton,1785557400,1785557681,1785557400,1785557681,SCHEDULED,SCHEDULED,False
1785557910,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Auburndale,1785557520,1785557867,1785557520,1785557867,SCHEDULED,SCHEDULED,False
1785558300,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Wellesley Farms,1785557760,1785558270,1785557760,1785558270,SCHEDULED,SCHEDULED,False
1785558480,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Wellesley Hills,1785557940,1785558446,1785557940,1785558496,SCHEDULED,SCHEDULED,False
1785558720,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Wellesley Square,1785558120,1785558673,1785558120,1785558673,SCHEDULED,SCHEDULED,False
1785558840,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Natick Center,1785558420,1785558890,1785558420,1785558940,SCHEDULED,SCHEDULED,False
1785558840,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,West Natick,1785558660,1785559102,1785558660,1785559152,SCHEDULED,SCHEDULED,False
1785558840,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Framingham,1785558900,1785559329,1785558900,1785559379,SCHEDULED,SCHEDULED,False
1785558840,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Ashland,1785559260,1785559664,1785559260,1785559714,SCHEDULED,SCHEDULED,False
1785558840,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Southborough,1785559500,1785559890,1785559500,1785559940,SCHEDULED,SCHEDULED,False
1785558840,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Westborough,1785560040,1785560351,1785560040,1785560401,SCHEDULED,SCHEDULED,False
1785558840,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Grafton,1785560340,1785560586,1785560340,1785560636,SCHEDULED,SCHEDULED,False
1785561720,MBTA|20260731|593|WMLRailJob-841823-593,MBTA,1785555900,WMLRailJob-841823-593,593,Framingham/Worcester Line,Outbound,Worcester,1785561360,1785561961,1785561360,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,North Station,1785555900,1785555900,1785555900,1785555900,SCHEDULED,SCHEDULED,True
,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Chelsea,1785556560,1785556560,1785556560,1785556560,SCHEDULED,SCHEDULED,True
1785557160,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,River Works,1785556980,1785557178,1785556980,1785557178,SCHEDULED,SCHEDULED,False
1785557430,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Lynn Interim,1785557220,1785557411,1785557220,1785557411,SCHEDULED,SCHEDULED,False
1785557640,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Swampscott,1785557400,1785557621,1785557400,1785557621,SCHEDULED,SCHEDULED,False
1785558090,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Salem,1785557820,1785558071,1785557820,1785558071,SCHEDULED,SCHEDULED,False
1785558360,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Beverly,1785558060,1785558340,1785558060,1785558340,SCHEDULED,SCHEDULED,False
1785558600,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Montserrat,1785558300,1785558595,1785558300,1785558595,SCHEDULED,SCHEDULED,False
1785558900,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Beverly Farms,1785558600,1785558881,1785558600,1785558881,SCHEDULED,SCHEDULED,False
1785559230,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Manchester,1785558960,1785559211,1785558960,1785559211,SCHEDULED,SCHEDULED,False
1785559590,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,West Gloucester,1785559320,1785559574,1785559320,1785559574,SCHEDULED,SCHEDULED,False
1785559920,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Gloucester,1785559620,1785559900,1785559620,1785559900,SCHEDULED,SCHEDULED,False
1785560430,MBTA|20260731|91|NorthBase-830286-91,MBTA,1785555900,NorthBase-830286-91,91,Newburyport/Rockport Line,Outbound,Rockport,1785560460,1785560451,1785560460,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,South Station,1785556200,1785556200,1785556200,1785556200,SCHEDULED,SCHEDULED,True
1785557190,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,Quincy Center,1785557100,1785557140,1785557100,1785557140,SCHEDULED,SCHEDULED,False
1785557700,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,Weymouth Landing/East Braintree,1785557640,1785557673,1785557640,1785557673,SCHEDULED,SCHEDULED,False
1785558090,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,East Weymouth,1785557940,1785558085,1785557940,1785558085,SCHEDULED,SCHEDULED,False
1785558300,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,West Hingham,1785558120,1785558256,1785558120,1785558256,SCHEDULED,SCHEDULED,False
1785558540,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,Nantasket Junction,1785558360,1785558512,1785558360,1785558512,SCHEDULED,SCHEDULED,False
1785558750,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,Cohasset,1785558540,1785558721,1785558540,1785558721,SCHEDULED,SCHEDULED,False
1785559200,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,North Scituate,1785558960,1785559172,1785558960,1785559172,SCHEDULED,SCHEDULED,False
1785559530,MBTA|20260731|1097|WMLRailJob-841713-1097,MBTA,1785556200,WMLRailJob-841713-1097,1097,Greenbush Line,Outbound,Greenbush,1785559620,1785559554,1785559620,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,Lowell,1785556200,1785556200,1785556200,1785556200,SCHEDULED,SCHEDULED,True
,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,North Billerica,1785556680,1785556680,1785556680,1785556680,SCHEDULED,SCHEDULED,True
1785557220,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,Wilmington,1785557100,1785557219,1785557100,1785557219,SCHEDULED,SCHEDULED,False
1785557430,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,Anderson/Woburn,1785557340,1785557398,1785557340,1785557398,SCHEDULED,SCHEDULED,False
1785557790,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,Winchester Center,1785557700,1785557749,1785557700,1785557749,SCHEDULED,SCHEDULED,False
1785557880,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,Wedgemere,1785557820,1785557854,1785557820,1785557854,SCHEDULED,SCHEDULED,False
1785558030,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,West Medford,1785558000,1785558006,1785558000,1785558056,SCHEDULED,SCHEDULED,False
1785558630,MBTA|20260731|390|NorthBase-825760-390,MBTA,1785556200,NorthBase-825760-390,390,Lowell Line,Inbound,North Station,1785558840,1785558661,1785558840,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,North Station,1785556200,1785556200,1785556200,1785556200,SCHEDULED,SCHEDULED,True
1785556860,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Porter,1785556800,1785556807,1785556800,1785556807,SCHEDULED,SCHEDULED,False
1785557160,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Belmont,1785557100,1785557117,1785557100,1785557117,SCHEDULED,SCHEDULED,False
1785557340,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Waverley,1785557220,1785557303,1785557220,1785557303,SCHEDULED,SCHEDULED,False
1785557670,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Waltham,1785557520,1785557644,1785557520,1785557644,SCHEDULED,SCHEDULED,False
1785557880,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Brandeis/Roberts,1785557700,1785557830,1785557700,1785557830,SCHEDULED,SCHEDULED,False
1785558060,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Kendal Green,1785557940,1785558024,1785557940,1785558024,SCHEDULED,SCHEDULED,False
1785558390,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Lincoln,1785558240,1785558357,1785558240,1785558357,SCHEDULED,SCHEDULED,False
1785558660,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Concord,1785558540,1785558636,1785558540,1785558636,SCHEDULED,SCHEDULED,False
1785558900,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,West Concord,1785558780,1785558853,1785558780,1785558853,SCHEDULED,SCHEDULED,False
1785559200,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,South Acton,1785559080,1785559163,1785559080,1785559163,SCHEDULED,SCHEDULED,False
1785559500,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Littleton/Route 495,1785559500,1785559448,1785559500,1785559481,SCHEDULED,SCHEDULED,False
1785560010,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Ayer,1785559980,1785559980,1785559980,1785559980,SCHEDULED,SCHEDULED,False
1785560280,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Shirley,1785560280,1785560280,1785560280,1785560280,SCHEDULED,SCHEDULED,False
1785560880,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,North Leominster,1785560820,1785560837,1785560820,1785560837,SCHEDULED,SCHEDULED,False
1785561330,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Fitchburg,1785561300,1785561300,1785561300,1785561300,SCHEDULED,SCHEDULED,False
1785561990,MBTA|20260731|447|NorthBase-825789-447,MBTA,1785556200,NorthBase-825789-447,447,Fitchburg Line,Outbound,Wachusett,1785561960,1785561859,1785561960,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,North Station,1785556500,1785556500,1785556500,1785556500,SCHEDULED,SCHEDULED,True
1785557280,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Chelsea,1785557160,1785557255,1785557160,1785557255,SCHEDULED,SCHEDULED,False
1785557790,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,River Works,1785557580,1785557765,1785557580,1785557815,SCHEDULED,SCHEDULED,False
1785558060,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Lynn Interim,1785557820,1785558034,1785557820,1785558084,SCHEDULED,SCHEDULED,False
1785558240,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Swampscott,1785558000,1785558213,1785558000,1785558213,SCHEDULED,SCHEDULED,False
1785558810,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Salem,1785558420,1785558781,1785558420,1785558781,SCHEDULED,SCHEDULED,False
1785559080,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Beverly,1785558660,1785559050,1785558660,1785559050,SCHEDULED,SCHEDULED,False
1785559440,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,North Beverly,1785558960,1785559394,1785558960,1785559394,SCHEDULED,SCHEDULED,False
1785559680,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Hamilton/Wenham,1785559200,1785559639,1785559200,1785559639,SCHEDULED,SCHEDULED,False
1785560070,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Ipswich,1785559560,1785560046,1785559560,1785560046,SCHEDULED,SCHEDULED,False
1785560460,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Rowley,1785559860,1785560407,1785559860,1785560407,SCHEDULED,SCHEDULED,False
1785560850,MBTA|20260731|193|NorthBase-830300-193,MBTA,1785556500,NorthBase-830300-193,193,Newburyport/Rockport Line,Outbound,Newburyport,1785560580,1785560852,1785560580,,SCHEDULED,SCHEDULED,False
,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,South Station,1785556500,1785556500,1785556500,1785556500,SCHEDULED,SCHEDULED,True
1785557190,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Newmarket,1785556980,1785557139,1785556980,1785557139,SCHEDULED,SCHEDULED,False
1785557310,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Uphams Corner,1785557100,1785557268,1785557100,1785557268,SCHEDULED,SCHEDULED,False
1785557490,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Four Corners/Geneva,1785557280,1785557449,1785557280,1785557449,SCHEDULED,SCHEDULED,False
1785557640,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Talbot Avenue,1785557460,1785557626,1785557460,1785557676,SCHEDULED,SCHEDULED,False
1785557790,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Morton Street,1785557640,1785557759,1785557640,1785557759,SCHEDULED,SCHEDULED,False
1785557940,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Blue Hill Avenue,1785557760,1785557914,1785557760,1785557914,SCHEDULED,SCHEDULED,False
1785558180,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Fairmount,1785557940,1785558131,1785557940,1785558131,SCHEDULED,SCHEDULED,False
1785558420,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Readville,1785558180,1785558395,1785558180,1785558395,SCHEDULED,SCHEDULED,False
1785558630,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Endicott,1785558540,1785558611,1785558540,1785558611,SCHEDULED,SCHEDULED,False
1785558780,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Dedham Corporate Center,1785558660,1785558751,1785558660,1785558751,SCHEDULED,SCHEDULED,False
1785558900,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Islington,1785558840,1785558880,1785558840,1785558880,SCHEDULED,SCHEDULED,False
1785559140,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Norwood Depot,1785559020,1785559092,1785559020,1785559092,SCHEDULED,SCHEDULED,False
1785559230,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Norwood Central,1785559140,1785559210,1785559140,1785559210,SCHEDULED,SCHEDULED,False
1785559470,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Windsor Gardens,1785559320,1785559433,1785559320,1785559433,SCHEDULED,SCHEDULED,False
1785559710,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Walpole,1785559620,1785559681,1785559620,1785559681,SCHEDULED,SCHEDULED,False
1785560040,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Norfolk,1785560040,1785559991,1785560040,1785559991,SCHEDULED,SCHEDULED,False
1785560610,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Franklin,1785560460,1785560580,1785560460,1785560580,SCHEDULED,SCHEDULED,False
1785561090,MBTA|20260731|793|WMLRailJob-842141-793,MBTA,1785556500,WMLRailJob-842141-793,793,Franklin/Foxboro Line,Outbound,Forge Park/495,1785561060,1785560982,1785561060,,SCHEDULED,SCHEDULED,False
